dataset,feature,family,complete,accepted,exclusion_reason,mask,raw_descriptors,filtered_descriptors,filtered_descriptor_count
ST002081,TAG54:1-FA16:0,TAG,True,True,accepted,4.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,7
ST002081,TAG54:1-FA18:0,TAG,True,True,accepted,2.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,7
ST002081,TAG54:1-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,7
ST002081,TAG54:1-FA20:0,TAG,True,True,accepted,2.0,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,7
ST002081,TAG54:1-FA20:1,TAG,True,True,accepted,2.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:54;total_unsaturation:1,7
ST002081,TAG54:2-FA16:0,TAG,True,True,accepted,2.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA18:0,TAG,True,True,accepted,3.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA18:2,TAG,True,True,accepted,4.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA20:0,TAG,True,True,accepted,0.0,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:20:0;chain_carbon:20;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA20:1,TAG,True,True,accepted,1.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:2-FA20:2,TAG,True,True,accepted,3.0,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:2;total_carbon:54;total_unsaturation:2,7
ST002081,TAG54:3-FA16:0,TAG,True,True,accepted,3.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA16:1,TAG,True,True,accepted,4.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA18:0,TAG,True,True,accepted,0.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA18:1,TAG,True,True,accepted,3.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA18:2,TAG,True,True,accepted,1.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA18:3,TAG,True,True,accepted,0.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA20:1,TAG,True,True,accepted,2.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA20:2,TAG,True,True,accepted,4.0,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:3-FA20:3,TAG,True,True,accepted,2.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:3;total_carbon:54;total_unsaturation:3,7
ST002081,TAG54:4-FA16:0,TAG,True,True,accepted,1.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA16:1,TAG,True,True,accepted,0.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA18:0,TAG,True,True,accepted,4.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA18:2,TAG,True,True,accepted,2.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA18:3,TAG,True,True,accepted,3.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA20:1,TAG,True,True,accepted,3.0,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:20:1;chain_carbon:20;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA20:2,TAG,True,True,accepted,0.0,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA20:3,TAG,True,True,accepted,1.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA20:4,TAG,True,True,accepted,0.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:4-FA22:1,TAG,True,True,accepted,3.0,acyl:22:1;chain_carbon:22;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,chain_carbon:22;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,6
ST002081,TAG54:4-FA22:4,TAG,True,True,accepted,2.0,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:4;total_carbon:54;total_unsaturation:4,7
ST002081,TAG54:5-FA16:0,TAG,True,True,accepted,3.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA16:1,TAG,True,True,accepted,4.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA18:0,TAG,True,True,accepted,3.0,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:18:0;chain_carbon:18;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA18:1,TAG,True,True,accepted,1.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA18:2,TAG,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA18:3,TAG,True,True,accepted,2.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA20:2,TAG,True,True,accepted,0.0,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:20:2;chain_carbon:20;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA20:3,TAG,True,True,accepted,1.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA20:4,TAG,True,True,accepted,0.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA20:5,TAG,True,True,accepted,2.0,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:5-FA22:1,TAG,False,False,incomplete_across_eligible_samples,,acyl:22:1;chain_carbon:22;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,,0
ST002081,TAG54:5-FA22:4,TAG,False,False,incomplete_across_eligible_samples,,acyl:22:4;chain_carbon:22;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,,0
ST002081,TAG54:5-FA22:5,TAG,True,True,accepted,2.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:5;total_carbon:54;total_unsaturation:5,7
ST002081,TAG54:6-FA16:0,TAG,True,True,accepted,4.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA16:1,TAG,True,True,accepted,2.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA18:1,TAG,True,True,accepted,0.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA18:2,TAG,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA18:3,TAG,True,True,accepted,4.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA20:3,TAG,True,True,accepted,3.0,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:20:3;chain_carbon:20;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA20:4,TAG,True,True,accepted,0.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA20:5,TAG,True,True,accepted,0.0,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA22:5,TAG,True,True,accepted,2.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:6-FA22:6,TAG,True,True,accepted,3.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:6;total_carbon:54;total_unsaturation:6,7
ST002081,TAG54:7-FA16:1,TAG,True,True,accepted,0.0,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:16:1;chain_carbon:16;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA18:1,TAG,True,True,accepted,0.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA18:2,TAG,True,True,accepted,0.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA18:3,TAG,True,True,accepted,1.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA20:4,TAG,True,True,accepted,0.0,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA20:5,TAG,True,True,accepted,4.0,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA22:5,TAG,True,True,accepted,1.0,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:22:5;chain_carbon:22;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:7-FA22:6,TAG,True,True,accepted,1.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:7;total_carbon:54;total_unsaturation:7,7
ST002081,TAG54:8-FA18:2,TAG,True,True,accepted,3.0,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,acyl:18:2;chain_carbon:18;chain_unsaturation:2;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,7
ST002081,TAG54:8-FA18:3,TAG,True,True,accepted,1.0,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,acyl:18:3;chain_carbon:18;chain_unsaturation:3;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,7
ST002081,TAG54:8-FA20:4,TAG,False,False,incomplete_across_eligible_samples,,acyl:20:4;chain_carbon:20;chain_unsaturation:4;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,,0
ST002081,TAG54:8-FA20:5,TAG,True,True,accepted,0.0,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,acyl:20:5;chain_carbon:20;chain_unsaturation:5;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,7
ST002081,TAG54:8-FA22:6,TAG,True,True,accepted,2.0,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,acyl:22:6;chain_carbon:22;chain_unsaturation:6;family:TAG;family_unsaturation:TAG:8;total_carbon:54;total_unsaturation:8,7
ST002081,TAG55:1-FA16:0,TAG,True,True,accepted,1.0,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:55;total_unsaturation:1,acyl:16:0;chain_carbon:16;chain_unsaturation:0;family:TAG;family_unsaturation:TAG:1;total_carbon:55;total_unsaturation:1,7
ST002081,TAG55:1-FA18:1,TAG,True,True,accepted,2.0,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:55;total_unsaturation:1,acyl:18:1;chain_carbon:18;chain_unsaturation:1;family:TAG;family_unsaturation:TAG:1;total_carbon:55;total_unsaturation:1,7
